timestamp,latitude_degrees,longitude_degrees,basin,tropical_sst_126,local_sst_126,relative_sst_126,tropical_sst_245,local_sst_245,relative_sst_245,tropical_sst_370,local_sst_370,relative_sst_370,tropical_sst_585,local_sst_585,relative_sst_585,tropical_sst_scaled_126,local_sst_scaled_126,tropical_sst_scaled_245,local_sst_scaled_245,tropical_sst_scaled_370,local_sst_scaled_370,tropical_sst_scaled_585,local_sst_scaled_585,basin_numerical,future,peak_wind_126,peak_wind_245,peak_wind_370,peak_wind_585,quantile
2016-06-20 00:00:00,15.4,133.8,WP,27.855099,29.44971,1.5946121,27.88429,29.40231,1.5180187,27.889978,29.497757,1.6077785,27.896305,29.264324,1.3680191,-0.10859094131506973,-0.526737732373513,-0.10359675924479704,-0.6411908235811749,-0.15042300989682414,-0.5123282258904993,-0.28160580278138225,-0.9637915368079703,2,True,76.72935648236873,70.47107758293858,84.35201462474964,82.98327582853335,0.55
2016-07-17 00:00:00,17.4,132.4,WP,27.42317,29.7247,2.3015308,27.452477,29.696325,2.2438488,27.442545,29.790207,2.347662,27.465603,29.733023,2.2674198,-1.3100953852068047,-0.10185487104310245,-1.241228235476298,-0.192223060002918,-1.2999627524870252,-0.07113901736577415,-1.3093917839572078,-0.2713791267537697,2,True,52.45907814666988,53.21669685613955,54.25937992873478,49.967682545358024,0.25
2016-07-27 00:00:00,5.0,140.7,WP,27.42317,30.230844,2.8076744,27.452477,30.218227,2.765751,27.442545,30.234768,2.792223,27.465603,30.235159,2.769556,-1.3100953852068047,0.6801805155717606,-1.241228235476298,0.6047334685654094,-1.2999627524870252,0.5995243976828196,-1.3093917839572078,0.47043000434097454,2,True,136.71668163129158,140.79400292542476,136.8562717753473,145.28886586108788,0.95
2016-08-01 00:00:00,9.1,154.0,WP,27.19221,29.998957,2.8067474,27.22428,30.017075,2.7927952,27.21049,30.109104,2.898615,27.228893,30.099606,2.8707123,-1.9525608514321209,0.3218954431497619,-1.8424238687286467,0.2975696722308918,-1.8961558025453977,0.40994805745354457,-1.8742538454385378,0.2701765806723183,2,True,64.82306873217743,57.29775039667565,59.11263042185794,60.398498427170495,0.45
2016-08-02 00:00:00,21.8,127.1,WP,27.19221,29.831305,2.6390953,27.22428,29.702082,2.4778023,27.21049,29.680447,2.4699574,27.228893,29.882153,2.6532593,-1.9525608514321209,0.06285889102871602,-1.8424238687286467,-0.18343198670761124,-1.8961558025453977,-0.23672263004374677,-1.8742538454385378,-0.05106830315187927,2,True,59.751850711491805,60.0068233265356,58.13930582004427,59.84496674883312,0.35
2016-08-17 00:00:00,5.9,164.6,WP,27.19221,30.203192,3.0109825,27.22428,30.221685,2.997406,27.21049,30.300842,3.090353,27.228893,30.287048,3.058155,-1.9525608514321209,0.6374558314686716,-1.8424238687286467,0.610013915231241,-1.8961558025453977,0.6992034394474392,-1.8742538454385378,0.5470859979430556,2,True,125.47433922796876,121.63776522701198,131.11807749294138,123.30396922586425,0.85
2016-08-28 00:00:00,21.5,126.5,WP,27.19221,29.83377,2.6415615,27.22428,29.718874,2.4945946,27.21049,29.690094,2.4796047,27.228893,29.894358,2.6654644,-1.9525608514321209,0.06666752499060488,-1.8424238687286467,-0.15779021099546897,-1.8961558025453977,-0.2221691942610935,-1.8742538454385378,-0.03303776870501125,2,True,61.55901196019424,59.05795370206853,62.45355658898198,59.82755604462767,0.35
2016-09-05 00:00:00,13.4,146.4,WP,27.248497,29.719364,2.4708672,27.271994,29.599493,2.3274994,27.260618,29.727112,2.4664936,27.281357,29.67927,2.397913,-1.7959863203556352,-0.11009944338412936,-1.7167191116766156,-0.34008778283274205,-1.7673675186759412,-0.16632394850568297,-1.7490587831532245,-0.3507888209874754,2,True,90.90933284065783,92.74884048526945,89.32197042059701,89.94399281045276,0.65
2016-09-06 00:00:00,15.7,134.2,WP,27.248497,29.624237,2.37574,27.271994,29.573986,2.3019924,27.260618,29.616806,2.3561878,27.281357,29.558258,2.2769012,-1.7959863203556352,-0.25707872244801255,-1.7167191116766156,-0.37903756684236545,-1.7673675186759412,-0.3327312551752987,-1.7490587831532245,-0.5295607205765059,2,True,95.69693052053856,98.77980831074996,104.01169809965913,99.56858278377203,0.75
2016-09-14 00:00:00,28.6,125.4,WP,27.248497,28.08089,0.83239365,27.271994,27.87474,0.60274696,27.260618,27.955612,0.694994,27.281357,28.092667,0.8113098,-1.7959863203556352,-2.6416806693759294,-1.7167191116766156,-2.9738258476759802,-1.7673675186759412,-2.8388036301659847,-1.7490587831532245,-2.694688865641343,2,True,99.76862311504041,97.2177450049838,100.48174292663248,93.90049786478508,0.65
2016-09-19 00:00:00,5.7,153.6,WP,27.248497,30.29241,3.043913,27.271994,30.160126,2.888132,27.260618,30.302195,3.0415764,27.281357,30.213797,2.9324398,-1.7959863203556352,0.7753052046174269,-1.7167191116766156,0.5160118862255327,-1.7673675186759412,0.7012445712618851,-1.7490587831532245,0.4388717678105409,2,True,115.91961930877824,101.93280071539616,117.94644534428639,121.88109471017468,0.85
2016-09-21 00:00:00,17.3,117.9,WP,27.248497,29.573124,2.324627,27.271994,29.598557,2.326563,27.260618,29.536026,2.2754078,27.281357,29.68811,2.4067535,-1.7959863203556352,-0.33605264037659804,-1.7167191116766156,-0.34151707666710074,-1.7673675186759412,-0.45459572522018765,-1.7490587831532245,-0.33772942528814365,2,True,52.45862166096849,53.484795819855634,47.36172290528951,51.130044768528776,0.25
2016-09-23 00:00:00,8.5,144.0,WP,27.248497,30.061148,2.8126507,27.271994,29.963282,2.691288,27.260618,30.000532,2.739914,27.281357,29.927109,2.645752,-1.7959863203556352,0.41798581017765035,-1.7167191116766156,0.21542650638505226,-1.7673675186759412,0.2461566580760574,-1.7490587831532245,0.015345519592351947,2,True,134.99267950755416,135.05085939438572,126.24301271072972,130.98291609923214,0.95
2016-09-28 00:00:00,17.2,146.5,WP,27.248497,29.57294,2.3244438,27.271994,29.487005,2.2150116,27.260618,29.564365,2.3037472,27.281357,29.583649,2.3022919,-1.7959863203556352,-0.3363369359745658,-1.7167191116766156,-0.5118595828748835,-1.7673675186759412,-0.41184359329889586,-1.7490587831532245,-0.49205041331387467,2,True,75.30161196784593,72.28332550470941,72.31951271042078,73.12094774262908,0.45
2016-10-05 00:00:00,12.3,129.5,WP,27.475582,29.61458,2.138998,27.518957,29.575876,2.056919,27.491909,29.477434,1.9855251,27.514688,29.471292,1.956604,-1.1643000093157347,-0.27199960608693796,-1.0660835767006884,-0.3761514927537554,-1.1731373286733517,-0.5429874438246711,-1.192260043482324,-0.6580362190366557,2,True,70.1917821781573,69.51476325826206,68.74020131288427,71.77554978060847,0.45
2016-10-06 00:00:00,20.5,122.1,WP,27.475582,28.32086,0.8452778,27.518957,28.310883,0.79192543,27.491909,28.203018,0.71110916,27.514688,28.35775,0.84306145,-1.1643000093157347,-2.270906676745438,-1.0660835767006884,-2.3078253126341925,-1.1731373286733517,-2.465567667354327,-1.192260043482324,-2.3030798396045946,2,True,145.68589998786487,146.55021132428192,140.7208050064142,135.6326890391441,0.95
2016-10-09 00:00:00,20.0,152.0,WP,27.475582,28.809845,1.3342628,27.518957,28.791676,1.2727184,27.491909,28.720272,1.228363,27.514688,28.771854,1.2571659,-1.1643000093157347,-1.5153833997257231,-1.0660835767006884,-1.573643186028139,-1.1731373286733517,-1.6852398066388212,-1.192260043482324,-1.6913210164513868,2,True,69.96555552712242,71.832131704261,72.07548854589892,69.64425602884918,0.45
2016-10-16 00:00:00,9.9,111.2,WP,27.475582,28.961037,1.4854546,27.518957,29.011795,1.4928379,27.491909,29.016499,1.5245895,27.514688,28.919561,1.4048729,-1.1643000093157347,-1.2817789429445006,-1.0660835767006884,-1.237516338244584,-1.1731373286733517,-1.2383526270400744,-1.192260043482324,-1.4731124010033574,2,True,140.91587112928988,131.75145154383327,147.3113148219167,134.4640291747763,0.95
2016-10-29 00:00:00,15.7,117.0,WP,27.475582,28.95058,1.4749985,27.518957,29.044592,1.5256348,27.491909,28.907375,1.4154663,27.514688,28.902191,1.3875027,-1.1643000093157347,-1.297935894400674,-1.0660835767006884,-1.1874345541788833,-1.1731373286733517,-1.402976771991529,-1.192260043482324,-1.4987732271682173,2,True,98.02800728582211,98.93561554295162,101.03691091599589,96.52685818563691,0.65
2016-11-30 00:00:00,14.9,116.5,WP,27.651196,28.021036,0.36984062,27.691513,28.078804,0.38729095,27.662128,28.148062,0.4859333,27.696474,27.985666,0.2891922,-0.6757914780302632,-2.7341601732926937,-0.611476751494865,-2.6622153594123406,-0.735812622082732,-2.5484741270694413,-0.7584633525590698,-2.852762213969821,2,True,37.65379844361877,37.15970699400897,39.168806926761945,38.369646299089226,0.05
2016-12-06 00:00:00,6.0,171.0,WP,27.677399,29.514835,1.8374367,27.715565,29.45879,1.7432251,27.696898,29.448618,1.7517204,27.732533,29.591091,1.8585587,-0.6029021352371235,-0.42611408662587164,-0.5481106363794768,-0.554944546054858,-0.6464819360361881,-0.5864591765408556,-0.6724156102796731,-0.481056293088268,2,True,103.5081665259582,100.04508309197378,103.89649432338618,105.49933764904614,0.65
2017-06-04 00:00:00,6.0,156.0,WP,27.847008,30.144756,2.2977486,27.910036,29.983774,2.073738,27.937225,29.924723,1.9874973,27.914213,30.119099,2.2048855,-0.13109781734221396,0.5471672577579761,-0.03576772216842851,0.2467182684082346,-0.029036558253423217,0.1317914239880053,-0.23887186759906334,0.2989737300350959,2,True,63.21436219418906,73.60981874988637,66.72571806310874,65.05296015501636,0.45
2017-06-17 00:00:00,13.3,138.4,WP,27.847008,29.477737,1.6307297,27.910036,29.313168,1.4031315,27.937225,29.449146,1.5119209,27.914213,29.4057,1.4914875,-0.13109781734221396,-0.4834336414810873,-0.03576772216842851,-0.7773127370240001,-0.029036558253423217,-0.5856626372961959,-0.23887186759906334,-0.7549357532798996,2,True,129.27433242473612,125.129723137701,128.479608543948,131.26118265380302,0.85
2017-07-04 00:00:00,3.8,181.4,WP,27.402033,29.622187,2.2201538,27.45751,29.562052,2.1045418,27.482197,29.648352,2.1661549,27.460764,29.612371,2.1516075,-1.3688925473110836,-0.26024614622970493,-1.2279685623773542,-0.39726106323045085,-1.198089287916493,-0.28514105250092536,-1.3209391098644714,-0.449619195748709,2,True,56.66741595695852,52.384480892154244,55.5351296078711,51.407608114029074,0.25
2017-07-07 00:00:00,15.9,126.9,WP,27.402033,29.777033,2.375,27.45751,29.938887,2.4813766,27.482197,29.79656,2.3143635,27.460764,30.002768,2.5420036,-1.3688925473110836,-0.020995949693217667,-1.2279685623773542,0.17817477231539325,-1.198089287916493,-0.06155490027992047,-1.3209391098644714,0.1271171054764468,2,True,117.99871715491844,120.93921681736293,117.64282206921953,119.53396808462168,0.75
2017-07-15 00:00:00,9.6,133.7,WP,27.402033,29.898565,2.4965324,27.45751,30.063782,2.6062717,27.482197,30.006021,2.5238247,27.460764,30.13566,2.6748962,-1.3688925473110836,0.1667812927636298,-1.2279685623773542,0.3688923507794358,-1.198089287916493,0.2544373473070116,-1.3209391098644714,0.3234394146704581,2,True,66.7828194516642,63.524739153517594,61.539061493242905,61.92214687020536,0.35
2017-07-18 00:00:00,9.3,131.8,WP,27.402033,29.922745,2.520712,27.45751,30.100004,2.6424942,27.482197,30.032106,2.5499096,27.460764,30.170614,2.7098503,-1.3688925473110836,0.20414144253987024,-1.2279685623773542,0.42420418974115853,-1.198089287916493,0.2937891014679512,-1.3209391098644714,0.3750772107422095,2,True,142.8463288775012,143.29139837457956,141.1796173274019,141.46145362127308,0.95
2017-07-28 00:00:00,15.2,130.5,WP,27.402033,29.73935,2.3373165,27.45751,29.905197,2.4476871,27.482197,29.759083,2.276886,27.460764,29.949955,2.489191,-1.3688925473110836,-0.07921937913979005,-1.2279685623773542,0.1267293564184105,-1.198089287916493,-0.11809259208324,-1.3209391098644714,0.049096080016198904,2,True,106.0995244758061,104.5215830898059,110.64827491595105,98.75986776020567,0.75
2017-08-03 00:00:00,14.5,139.6,WP,27.173067,29.658955,2.4858875,27.211468,29.688766,2.4772987,27.248457,29.607672,2.3592148,27.208559,29.849903,2.641344,-2.0058112689067964,-0.20343646934910567,-1.8761776799234884,-0.20376582933403467,-1.7986114206895216,-0.34651078066910845,-1.922776954551631,-0.09871146053912848,2,True,65.36525826162698,66.57675204807119,62.76004307105553,66.47887873118752,0.35
2017-08-18 00:00:00,17.8,124.9,WP,27.173067,29.664642,2.4915752,27.211468,29.751024,2.5395565,27.248457,29.691498,2.4430408,27.208559,29.85932,2.6507607,-2.0058112689067964,-0.19464957225325924,-1.8761776799234884,-0.10869641102253723,-1.7986114206895216,-0.2200511239968805,-1.922776954551631,-0.084799658582052,2,True,134.48711705726086,137.19594074554385,133.86931350145755,136.8211014590629,0.95
2017-08-21 00:00:00,7.7,153.9,WP,27.173067,30.26655,3.093483,27.211468,30.235922,3.024454,27.248457,30.090343,2.8418865,27.208559,30.270554,3.0619946,-2.0058112689067964,0.735349312424965,-1.8761776799234884,0.6317541463421117,-1.7986114206895216,0.3816452681181661,-1.922776954551631,0.5227192928904897,2,True,53.7583799262013,58.473661957660795,49.97754543535065,56.84953568109769,0.25
2017-08-26 00:00:00,13.0,110.9,WP,27.173067,28.738853,1.5657864,27.211468,28.946918,1.7354507,27.248457,28.910221,1.6617641,27.208559,28.872944,1.6643848,-2.0058112689067964,-1.6250720578280862,-1.8761776799234884,-1.336585030650298,-1.7986114206895216,-1.3986833047750402,-1.922776954551631,-1.5419800310164307,2,True,56.28701701353997,57.04615002900897,64.03266396821856,57.31592920666841,0.35
2017-09-07 00:00:00,11.8,156.7,WP,27.231453,30.028177,2.7967243,27.24235,29.953266,2.7109165,27.292921,29.774988,2.482067,27.257324,29.95931,2.7019863,-1.843397912866657,0.36704282017465034,-1.7948176114471361,0.20013184073874202,-1.6843750207938228,-0.09409835593488708,-1.8064088314130373,0.06291628892651571,2,True,134.78668524146337,132.2966790772308,123.70239014123067,130.02943076253428,0.85
2017-09-09 00:00:00,9.9,142.4,WP,27.231453,29.8638,2.632347,27.24235,29.96112,2.718771,27.292921,29.875942,2.5830212,27.257324,30.016062,2.7587376,-1.843397912866657,0.11306642068045641,-1.7948176114471361,0.21212508195141624,-1.6843750207938228,0.058200551083079755,-1.8064088314130373,0.14675642747043838,2,True,116.0639833517583,116.03675325762245,118.83143484855611,118.07273105899475,0.85
2017-09-13 00:00:00,11.1,116.0,WP,27.231453,29.031473,1.8000202,27.24235,29.233053,1.9907036,27.292921,29.275833,1.9829121,27.257324,29.354263,2.096939,-1.843397912866657,-1.172949351975128,-1.7948176114471361,-0.8996502108912229,-1.6843750207938228,-0.8471221185649466,-1.8064088314130373,-0.8309240040249573,2,True,70.36734128165193,71.70115720373629,67.53821442195964,76.18077535899644,0.45
2017-09-14 00:00:00,7.9,140.5,WP,27.231453,30.020456,2.7890034,27.24235,30.109173,2.8668232,27.292921,30.045467,2.7525463,27.257324,30.181366,2.9240417,-1.843397912866657,0.35511322065345996,-1.7948176114471361,0.4382054666292391,-1.6843750207938228,0.31394546671021056,-1.8064088314130373,0.3909612178190388,2,True,59.078250235755334,56.663575187420506,58.30603521452595,56.822319317851694,0.35
2017-09-15 00:00:00,5.6,150.2,WP,27.231453,30.216858,2.985405,27.24235,30.250605,3.008255,27.292921,30.15805,2.8651295,27.257324,30.391989,3.1346645,-1.843397912866657,0.6585709599567626,-1.7948176114471361,0.6541754298569671,-1.6843750207938228,0.48378784887242526,-1.8064088314130373,0.7021160934275731,2,True,42.19094745166876,41.34065391897584,39.94974627246022,39.382806946871995,0.05
2017-09-17 00:00:00,6.1,177.0,WP,27.231453,30.165247,2.933794,27.24235,30.052723,2.8103733,27.292921,30.100794,2.8078728,27.257324,30.113129,2.8558044,-1.843397912866657,0.5788275898119468,-1.7948176114471361,0.3520049998027452,-1.6843750207938228,0.3974116159324654,-1.8064088314130373,0.2901542060164356,2,True,118.49389643754333,124.70655316925286,114.0047044250536,128.85834138378107,0.85
2017-09-24 00:00:00,8.8,172.2,WP,27.231453,30.29292,3.0614662,27.24235,30.178406,2.9360561,27.292921,30.156971,2.86405,27.257324,30.16777,2.9104462,-1.843397912866657,0.7760931978509186,-1.7948176114471361,0.5439258726487058,-1.6843750207938228,0.48216007265085403,-1.8064088314130373,0.370875749048897,2,True,56.24401533092369,56.376895934474426,51.946625834622736,55.568604996234,0.35
2017-09-30 00:00:00,12.5,139.2,WP,27.231453,29.673306,2.4418526,27.24235,29.753168,2.5108185,27.292921,29.705338,2.4124165,27.257324,29.842606,2.5852814,-1.843397912866657,-0.18126295779249157,-1.7948176114471361,-0.10542247300879388,-1.6843750207938228,-0.1991721407656169,-1.8064088314130373,-0.10949137121989873,2,True,128.76829314252146,137.745111983497,131.21163759073724,134.4002939467588,0.95
2017-10-14 00:00:00,7.0,151.3,WP,27.459717,30.043915,2.584198,27.460442,30.15744,2.6969986,27.531633,30.06099,2.529356,27.478937,30.212759,2.7338219,-1.2084319569329125,0.39135936430941004,-1.2202440717105327,0.5119103015683845,-1.0710788825268833,0.33736341878383036,-1.2775728040755372,0.4373383229309122,2,True,80.19494529191869,77.56721748866708,84.9661496930364,75.67266451456757,0.45
2017-10-18 00:00:00,6.6,161.6,WP,27.459717,30.240854,2.7811375,27.460442,30.162157,2.7017155,27.531633,30.071112,2.5394783,27.478937,30.252893,2.7739563,-1.2084319569329125,0.6956468141350408,-1.2202440717105327,0.519113270603292,-1.0710788825268833,0.35263343816726983,-1.2775728040755372,0.49662857032874436,2,True,46.60769632412461,43.70050046817318,43.31768329552669,42.13356061595149,0.15
2017-10-22 00:00:00,8.7,137.4,WP,27.459717,29.730911,2.2711945,27.460442,29.92926,2.4688187,27.531633,29.824621,2.2929878,27.478937,29.967564,2.4886265,-1.2084319569329125,-0.09225834952696237,-1.2202440717105327,0.16347411874340312,-1.0710788825268833,-0.01922215833971597,-1.2775728040755372,0.07510998260324206,2,True,41.90437120955594,38.186980398567655,40.76088717591939,43.80452108278503,0.05
2017-10-31 00:00:00,9.6,150.9,WP,27.459717,29.812643,2.3529263,27.460442,29.97056,2.5101185,27.531633,29.800156,2.2685223,27.478937,29.923803,2.4448662,-1.2084319569329125,0.03402451902192394,-1.2202440717105327,0.2265401821611939,-1.0710788825268833,-0.05612998527272036,-1.2775728040755372,0.010461541969953374,2,True,74.66448521962063,70.82449171540813,73.65113237194981,74.15308882585106,0.45
2018-01-06 00:00:00,6.2,153.0,WP,27.627613,29.152058,1.5244446,27.620998,29.189926,1.5689278,27.700193,29.120352,1.4201584,27.635265,29.203678,1.5684128,-0.741392721059319,-0.986635304796945,-0.7972518058504873,-0.9655061459280075,-0.6380164597484932,-1.08168029716174,-0.9045266448627719,-1.0533843096112958,2,True,59.62556109459381,62.982398912846655,63.38845333091269,67.051423283943,0.35
